Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Country,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Delivery Status
ORD5412,2032-01-30,2032-02-06,Same Day,CUST9412,Emma Johnson,Corporate,West,USA,Technology,Binders,Smartphone,5,0.0,270.42,-27.57,Early
ORD5413,2032-01-31,2032-02-06,Same Day,CUST9413,Alice Smith,Corporate,Central,Mexico,Office Supplies,Accessories,Office Chair,7,0.33,148.38,-38.4,Delayed
ORD5414,2032-02-01,2032-02-03,Same Day,CUST9414,Robert Brown,Home Office,West,USA,Technology,Chairs,Notebook Binder,2,0.08,325.39,8.58,Early
ORD5415,2032-02-02,2032-02-10,First Class,CUST9415,Robert Brown,Corporate,Central,Canada,Furniture,Binders,Smartphone,6,0.49,259.64,98.13,Delayed
ORD5416,2032-02-03,2032-02-12,First Class,CUST9416,Emma Johnson,Home Office,East,UK,Office Supplies,Phones,Notebook Binder,8,0.08,123.95,-27.08,On Time
ORD5417,2032-02-04,2032-02-09,Standard Class,CUST9417,John Doe,Consumer,West,Canada,Furniture,Accessories,USB Drive,8,0.28,448.74,132.77,On Time
ORD5418,2032-02-05,2032-02-09,Second Class,CUST9418,Robert Brown,Consumer,West,Germany,Office Supplies,Phones,Office Chair,8,0.33,475.52,35.34,Delayed
ORD5419,2032-02-06,2032-02-12,First Class,CUST9419,Robert Brown,Home Office,East,UK,Office Supplies,Accessories,USB Drive,6,0.41,37.13,15.56,On Time
ORD5420,2032-02-07,2032-02-15,Second Class,CUST9420,Robert Brown,Consumer,West,Mexico,Technology,Chairs,Smartphone,6,0.23,314.95,-4.74,Delayed
ORD5421,2032-02-08,2032-02-11,Second Class,CUST9421,John Doe,Corporate,South,USA,Furniture,Chairs,Standing Desk,3,0.47,213.37,56.29,Early
ORD5422,2032-02-09,2032-02-10,First Class,CUST9422,John Doe,Consumer,Central,Germany,Technology,Accessories,Smartphone,2,0.24,267.72,78.2,Delayed
ORD5423,2032-02-10,2032-02-14,Same Day,CUST9423,Emma Johnson,Consumer,Central,Canada,Office Supplies,Binders,USB Drive,5,0.13,193.18,-27.24,Early
ORD5424,2032-02-11,2032-02-15,Standard Class,CUST9424,Emma Johnson,Home Office,Central,Germany,Furniture,Binders,Notebook Binder,9,0.3,242.44,-42.06,Delayed
ORD5425,2032-02-12,2032-02-13,Second Class,CUST9425,Robert Brown,Corporate,West,Mexico,Office Supplies,Binders,Smartphone,4,0.33,168.48,-38.05,Early
ORD5426,2032-02-13,2032-02-22,Same Day,CUST9426,John Doe,Consumer,South,USA,Technology,Tables,Standing Desk,5,0.25,67.63,17.67,On Time
ORD5427,2032-02-14,2032-02-17,First Class,CUST9427,Alice Smith,Consumer,West,Germany,Office Supplies,Storage,USB Drive,6,0.37,158.0,21.89,Delayed
ORD5428,2032-02-15,2032-02-20,Second Class,CUST9428,Robert Brown,Home Office,Central,Canada,Office Supplies,Storage,Smartphone,6,0.21,338.46,-78.06,On Time
ORD5429,2032-02-16,2032-02-22,Second Class,CUST9429,Emma Johnson,Home Office,West,Germany,Technology,Storage,USB Drive,4,0.0,34.69,-1.85,On Time
ORD5430,2032-02-17,2032-02-25,Second Class,CUST9430,John Doe,Corporate,Central,USA,Office Supplies,Binders,USB Drive,4,0.13,197.54,-36.77,Early
ORD5431,2032-02-18,2032-02-24,Same Day,CUST9431,Emma Johnson,Consumer,East,Germany,Furniture,Chairs,Office Chair,8,0.47,30.73,-6.94,On Time
ORD5432,2032-02-19,2032-02-22,Same Day,CUST9432,Emma Johnson,Home Office,Central,Canada,Technology,Tables,Notebook Binder,5,0.38,184.57,-11.26,Early
ORD5433,2032-02-20,2032-02-26,Same Day,CUST9433,John Doe,Home Office,East,USA,Office Supplies,Binders,Office Chair,5,0.09,52.93,-11.8,On Time
ORD5434,2032-02-21,2032-02-22,Second Class,CUST9434,Robert Brown,Home Office,East,Mexico,Technology,Chairs,USB Drive,9,0.03,176.42,-16.2,On Time
ORD5435,2032-02-22,2032-02-26,Second Class,CUST9435,John Doe,Corporate,East,Mexico,Office Supplies,Tables,Standing Desk,4,0.18,420.66,59.81,Delayed
ORD5436,2032-02-23,2032-02-29,Standard Class,CUST9436,Robert Brown,Home Office,Central,UK,Technology,Chairs,Standing Desk,7,0.42,310.57,46.19,Delayed
ORD5437,2032-02-24,2032-03-02,Standard Class,CUST9437,Emma Johnson,Corporate,South,Germany,Technology,Accessories,Office Chair,5,0.05,344.32,-57.02,Early
ORD5438,2032-02-25,2032-02-28,Same Day,CUST9438,John Doe,Corporate,Central,Canada,Furniture,Chairs,Standing Desk,9,0.27,256.86,-37.81,On Time
ORD5439,2032-02-26,2032-03-06,Same Day,CUST9439,Alice Smith,Consumer,West,Germany,Technology,Tables,USB Drive,8,0.14,461.97,-177.39,On Time
ORD5440,2032-02-27,2032-03-05,First Class,CUST9440,Robert Brown,Consumer,West,USA,Furniture,Binders,Smartphone,8,0.36,275.17,-45.8,Delayed
ORD5441,2032-02-28,2032-02-29,Same Day,CUST9441,Alice Smith,Corporate,South,UK,Technology,Storage,USB Drive,3,0.0,61.1,-16.09,Early
ORD5442,2032-02-29,2032-03-02,Standard Class,CUST9442,Robert Brown,Consumer,South,Canada,Technology,Tables,Smartphone,9,0.14,467.22,-48.66,Delayed
ORD5443,2032-03-01,2032-03-02,Standard Class,CUST9443,John Doe,Consumer,South,Germany,Office Supplies,Binders,Standing Desk,8,0.34,75.2,12.12,On Time
ORD5444,2032-03-02,2032-03-11,Standard Class,CUST9444,Alice Smith,Home Office,East,Canada,Office Supplies,Binders,Notebook Binder,3,0.27,499.59,-146.99,Early
ORD5445,2032-03-03,2032-03-12,Second Class,CUST9445,John Doe,Consumer,South,USA,Office Supplies,Phones,Notebook Binder,1,0.39,223.34,108.99,On Time
ORD5446,2032-03-04,2032-03-11,Second Class,CUST9446,Robert Brown,Corporate,South,UK,Technology,Accessories,USB Drive,5,0.08,46.01,-5.32,Delayed
ORD5447,2032-03-05,2032-03-08,Same Day,CUST9447,Robert Brown,Consumer,South,Canada,Technology,Phones,USB Drive,4,0.27,433.41,,Early
ORD5448,2032-03-06,2032-03-11,First Class,CUST9448,Robert Brown,Home Office,Central,USA,Furniture,Storage,Standing Desk,8,0.1,55.51,16.15,Delayed
ORD5449,2032-03-07,2032-03-11,First Class,CUST9449,Robert Brown,Corporate,West,Mexico,Furniture,Tables,Notebook Binder,6,0.32,95.47,-9.69,On Time
ORD5450,2032-03-08,2032-03-15,First Class,CUST9450,Emma Johnson,Consumer,West,Canada,Furniture,Phones,Notebook Binder,5,0.07,214.5,3.63,On Time
ORD5451,2032-03-09,2032-03-18,Second Class,CUST9451,Robert Brown,Corporate,South,UK,Office Supplies,Storage,USB Drive,9,0.07,341.33,46.13,Delayed
ORD5452,2032-03-10,2032-03-12,Standard Class,CUST9452,Alice Smith,Consumer,West,Canada,Office Supplies,Binders,Notebook Binder,6,0.16,69.36,-19.59,On Time
ORD5453,2032-03-11,2032-03-19,Standard Class,CUST9453,Robert Brown,Home Office,Central,Canada,Furniture,Tables,USB Drive,3,0.2,315.09,,Delayed
ORD5454,2032-03-12,2032-03-21,Second Class,CUST9454,John Doe,Consumer,West,USA,Technology,Phones,Office Chair,6,0.25,392.39,43.02,Delayed
ORD5455,2032-03-13,2032-03-22,First Class,CUST9455,Emma Johnson,Corporate,East,Germany,Office Supplies,Chairs,Notebook Binder,4,0.29,70.51,-3.5,Early
ORD5456,2032-03-14,2032-03-21,First Class,CUST9456,Alice Smith,Corporate,Central,Germany,Office Supplies,Storage,Smartphone,5,0.23,327.31,6.49,On Time
ORD5457,2032-03-15,2032-03-24,Same Day,CUST9457,Emma Johnson,Corporate,West,Canada,Furniture,Storage,Standing Desk,6,0.02,479.85,-122.53,On Time
ORD5458,2032-03-16,2032-03-25,Same Day,CUST9458,Emma Johnson,Consumer,West,UK,Office Supplies,Accessories,USB Drive,9,0.17,484.02,132.81,Delayed
ORD5459,2032-03-17,2032-03-20,First Class,CUST9459,Emma Johnson,Consumer,Central,UK,Furniture,Chairs,Notebook Binder,3,0.03,89.21,11.74,Early
ORD5460,2032-03-18,2032-03-22,Second Class,CUST9460,John Doe,Consumer,West,USA,Office Supplies,Tables,Notebook Binder,1,0.06,382.26,164.83,Delayed
ORD5461,2032-03-19,2032-03-21,First Class,CUST9461,Emma Johnson,Home Office,West,Canada,Technology,Phones,USB Drive,2,0.05,424.85,30.31,On Time
ORD5462,2032-03-20,2032-03-23,Same Day,CUST9462,Emma Johnson,Home Office,South,Canada,Technology,Binders,Smartphone,8,0.08,445.59,161.62,Early
ORD5463,2032-03-21,2032-03-26,First Class,CUST9463,Robert Brown,Home Office,East,Germany,Office Supplies,Phones,Notebook Binder,4,0.41,168.6,-25.18,Early
ORD5464,2032-03-22,2032-03-27,Second Class,CUST9464,,Corporate,Central,USA,Furniture,Tables,Office Chair,7,0.31,142.36,-36.27,Delayed
ORD5465,2032-03-23,2032-03-29,Standard Class,CUST9465,,Corporate,South,Mexico,Office Supplies,Tables,Standing Desk,2,0.25,33.45,15.35,Delayed
ORD5466,2032-03-24,2032-03-31,Second Class,CUST9466,Alice Smith,Corporate,West,UK,Furniture,Tables,USB Drive,8,0.37,205.74,-19.43,Early
ORD5467,2032-03-25,2032-04-01,Second Class,CUST9467,Alice Smith,Corporate,Central,UK,Office Supplies,Tables,Notebook Binder,9,0.48,70.74,25.95,On Time
ORD5468,2032-03-26,2032-03-27,Same Day,CUST9468,John Doe,Corporate,Central,Canada,Technology,Storage,Standing Desk,7,0.21,395.27,-37.21,On Time
ORD5469,2032-03-27,2032-03-29,Second Class,CUST9469,Alice Smith,Consumer,East,USA,Technology,Phones,USB Drive,1,0.18,80.05,-14.03,Early
ORD5470,2032-03-28,2032-04-06,Second Class,CUST9470,John Doe,Corporate,East,Mexico,Office Supplies,Chairs,USB Drive,2,0.49,411.26,117.63,Delayed
ORD5471,2032-03-29,2032-03-31,Same Day,CUST9471,Robert Brown,Consumer,Central,UK,Office Supplies,Binders,USB Drive,9,0.39,62.73,20.24,Delayed
ORD5472,2032-03-30,2032-04-05,Same Day,CUST9472,Robert Brown,Home Office,East,USA,Office Supplies,Binders,Smartphone,7,0.39,245.5,92.04,On Time
ORD5473,2032-03-31,2032-04-01,Standard Class,CUST9473,John Doe,Home Office,East,Mexico,Technology,Accessories,Office Chair,3,0.3,198.47,77.78,On Time
ORD5474,2032-04-01,2032-04-04,First Class,CUST9474,Alice Smith,Home Office,West,Canada,Technology,Storage,USB Drive,5,0.25,304.76,26.36,Early
ORD5475,2032-04-02,2032-04-04,Second Class,CUST9475,John Doe,Home Office,East,Germany,Furniture,Tables,Smartphone,1,0.28,264.2,5.33,On Time
ORD5476,2032-04-03,2032-04-06,Same Day,CUST9476,John Doe,Home Office,East,UK,Office Supplies,Tables,USB Drive,3,0.33,303.33,91.23,On Time
ORD5477,2032-04-04,2032-04-09,Standard Class,CUST9477,Emma Johnson,Corporate,South,UK,Office Supplies,Tables,USB Drive,4,0.19,10.47,1.63,Delayed
ORD5478,2032-04-05,2032-04-11,First Class,CUST9478,John Doe,Corporate,West,Mexico,Technology,Storage,Smartphone,4,0.39,72.48,34.23,Delayed
ORD5479,2032-04-06,2032-04-15,Same Day,CUST9479,,Corporate,West,Germany,Office Supplies,Chairs,Office Chair,7,0.45,263.39,0.18,On Time
ORD5480,2032-04-07,2032-04-11,First Class,CUST9480,Robert Brown,Home Office,Central,USA,Furniture,Tables,Standing Desk,5,0.29,122.54,-32.56,Delayed
ORD5481,2032-04-08,2032-04-15,First Class,CUST9481,Emma Johnson,Home Office,East,Canada,Office Supplies,Accessories,Notebook Binder,9,0.19,47.4,8.13,Delayed
ORD5482,2032-04-09,2032-04-15,Second Class,CUST9482,John Doe,Consumer,South,USA,Technology,Accessories,USB Drive,7,0.35,116.67,-2.01,Delayed
ORD5483,2032-04-10,2032-04-12,Second Class,CUST9483,Robert Brown,Corporate,South,Mexico,Office Supplies,Chairs,Office Chair,2,0.09,-392.13,-10.14,On Time
ORD5484,2032-04-11,2032-04-19,Same Day,CUST9484,Emma Johnson,Home Office,West,UK,Technology,Storage,Notebook Binder,8,0.48,275.43,41.76,Delayed
ORD5485,2032-04-12,2032-04-19,First Class,CUST9485,John Doe,Home Office,East,UK,Furniture,Tables,USB Drive,2,0.33,103.14,45.12,On Time
ORD5486,2032-04-13,2032-04-20,Same Day,CUST9486,Robert Brown,Home Office,South,USA,Furniture,Phones,Notebook Binder,7,0.03,17.83,-1.54,On Time
ORD5487,2032-04-14,2032-04-22,Same Day,CUST9487,Emma Johnson,Consumer,Central,Canada,Office Supplies,Phones,Smartphone,5,0.26,185.22,0.68,Early
ORD5488,2032-04-15,2032-04-16,First Class,CUST9488,John Doe,Home Office,East,Mexico,Office Supplies,Binders,Office Chair,6,0.38,185.16,,Early
ORD5489,2032-04-16,2032-04-17,Same Day,CUST9489,John Doe,Consumer,East,Canada,Technology,Chairs,Office Chair,4,0.14,370.21,154.07,Early
ORD5490,2032-04-17,2032-04-25,First Class,CUST9490,Alice Smith,Consumer,East,Mexico,Furniture,Phones,Standing Desk,5,0.03,460.52,-51.73,On Time
ORD5491,2032-04-18,2032-04-22,First Class,CUST9491,Alice Smith,Corporate,South,Canada,Furniture,Binders,Standing Desk,5,0.24,192.29,50.97,Early
ORD5492,2032-04-19,2032-04-24,First Class,CUST9492,Emma Johnson,Home Office,West,USA,Furniture,Accessories,Notebook Binder,7,0.42,347.19,11.27,Delayed
ORD5493,2032-04-20,2032-04-28,First Class,CUST9493,Emma Johnson,Consumer,West,Germany,Furniture,Binders,Smartphone,4,0.13,321.1,144.11,Early
ORD5494,2032-04-21,2032-04-26,Standard Class,CUST9494,Emma Johnson,Home Office,Central,Mexico,Office Supplies,Tables,Notebook Binder,5,0.36,216.82,61.97,On Time
ORD5495,2032-04-22,2032-04-26,First Class,CUST9495,John Doe,Corporate,South,USA,Office Supplies,Tables,USB Drive,4,0.2,42.29,4.04,Delayed
ORD5496,2032-04-23,2032-04-29,Second Class,CUST9496,Emma Johnson,Corporate,East,UK,Technology,Accessories,Office Chair,4,0.03,242.0,85.65,Delayed
ORD5497,2032-04-24,2032-04-29,Second Class,CUST9497,John Doe,Consumer,Central,UK,Furniture,Chairs,Notebook Binder,8,0.15,183.53,91.45,Delayed
ORD5498,2032-04-25,2032-05-02,Second Class,CUST9498,Emma Johnson,Corporate,Central,Canada,Office Supplies,Storage,Notebook Binder,5,0.16,279.6,-16.11,Early
ORD5499,2032-04-26,2032-05-03,First Class,CUST9499,John Doe,Corporate,West,UK,Office Supplies,Tables,Office Chair,9,0.45,71.44,-0.09,Early
ORD2428,2023-11-29,2023-12-01,First Class,CUST6428,John Doe,Consumer,South,Germany,Technology,Storage,USB Drive,6,0.42,412.14,49.09,Early
ORD4169,2028-09-04,2028-09-09,Standard Class,CUST8169,Emma Johnson,Consumer,East,Canada,Office Supplies,Storage,Smartphone,8,0.11,181.6,79.1,Delayed
ORD3706,2027-05-30,2027-06-06,Standard Class,CUST7706,,Home Office,West,Canada,Technology,Phones,Notebook Binder,7,0.28,130.57,-28.58,On Time
ORD4429,2029-05-22,2029-05-26,Same Day,CUST8429,Robert Brown,Home Office,East,Mexico,Office Supplies,Chairs,Notebook Binder,6,0.18,470.64,-43.08,On Time
ORD2405,2023-11-06,2023-11-09,First Class,CUST6405,Emma Johnson,Corporate,East,UK,Furniture,Phones,Standing Desk,7,0.45,439.49,178.08,On Time
ORD3233,2026-02-11,2026-02-20,Second Class,CUST7233,,Corporate,South,Mexico,Technology,Binders,Notebook Binder,6,0.2,116.14,40.5,On Time
ORD2344,2023-09-06,2023-09-10,Same Day,CUST6344,Robert Brown,Home Office,East,UK,Furniture,Phones,Standing Desk,7,0.48,217.5,-56.36,Early
ORD5457,2032-03-15,2032-03-24,Same Day,CUST9457,Emma Johnson,Corporate,West,Canada,Furniture,Storage,Standing Desk,6,0.02,479.85,-122.53,On Time
ORD3517,2026-11-22,2026-12-01,First Class,CUST7517,John Doe,Home Office,East,Mexico,Technology,Accessories,Notebook Binder,7,0.27,38.4,-10.03,Early
ORD3571,2027-01-15,2027-01-23,Second Class,CUST7571,Alice Smith,Consumer,West,Canada,Furniture,Tables,Notebook Binder,8,0.41,397.87,10.59,Delayed
ORD2466,2024-01-06,2024-01-12,Same Day,CUST6466,Robert Brown,Corporate,Central,Mexico,Furniture,Accessories,Smartphone,6,0.01,191.83,91.82,Delayed
ORD2285,2023-07-09,2023-07-18,Same Day,CUST6285,Alice Smith,Home Office,East,USA,Technology,Binders,USB Drive,9,0.46,206.53,85.06,Early
ORD3477,2026-10-13,2026-10-14,Same Day,CUST7477,John Doe,Corporate,South,Canada,Office Supplies,Binders,USB Drive,3,0.07,484.61,-14.17,On Time
ORD2472,2024-01-12,2024-01-14,First Class,CUST6472,John Doe,Home Office,Central,Germany,Furniture,Chairs,USB Drive,9,0.33,199.8,96.22,Early
ORD3454,2026-09-20,2026-09-23,Standard Class,CUST7454,John Doe,Home Office,Central,Mexico,Technology,Phones,Office Chair,6,0.27,487.17,73.7,Early
ORD1195,2020-07-14,2020-07-15,Same Day,CUST5195,Robert Brown,Home Office,Central,Canada,Furniture,Accessories,Smartphone,4,0.1,116.07,-22.77,Delayed
ORD1991,2022-09-18,2022-09-25,Same Day,CUST5991,Emma Johnson,Corporate,West,Mexico,Furniture,Tables,Smartphone,6,0.21,369.09,-106.82,Delayed
ORD1095,2020-04-05,2020-04-08,First Class,CUST5095,Robert Brown,Corporate,Central,Germany,Technology,Phones,Smartphone,6,0.3,469.67,48.21,On Time
ORD5394,2032-01-12,2032-01-19,Standard Class,CUST9394,Alice Smith,Consumer,East,Germany,Office Supplies,Phones,Notebook Binder,8,0.37,486.5,236.13,Delayed
ORD4232,2028-11-06,2028-11-14,First Class,CUST8232,Robert Brown,Consumer,West,USA,Office Supplies,Accessories,Standing Desk,3,0.01,95.9,27.76,On Time
ORD4303,2029-01-16,2029-01-24,First Class,CUST8303,Robert Brown,Home Office,Central,Germany,Office Supplies,Tables,Notebook Binder,7,0.11,497.82,42.11,On Time
ORD2616,2024-06-04,2024-06-06,Same Day,CUST6616,John Doe,Corporate,East,Germany,Office Supplies,Chairs,Notebook Binder,9,0.44,334.85,47.56,On Time
ORD2034,2022-10-31,2022-11-02,First Class,CUST6034,John Doe,Home Office,Central,Germany,Office Supplies,Accessories,Notebook Binder,1,0.3,475.4,-21.02,Delayed
ORD2946,2025-04-30,2025-05-02,Same Day,CUST6946,Robert Brown,Home Office,Central,USA,Furniture,Storage,Notebook Binder,1,0.4,37.38,-3.03,On Time
ORD4067,2028-05-25,2028-05-31,Second Class,CUST8067,John Doe,Consumer,East,Mexico,Technology,Phones,Notebook Binder,2,0.28,469.89,101.46,Early
ORD2511,2024-02-20,2024-02-21,Same Day,CUST6511,,Home Office,Central,Mexico,Technology,Phones,Notebook Binder,9,0.33,45.76,11.45,Early
ORD1899,2022-06-18,2022-06-23,Same Day,CUST5899,Alice Smith,Home Office,South,Germany,Technology,Accessories,USB Drive,2,0.12,42.38,12.41,On Time
ORD2195,2023-04-10,2023-04-19,Same Day,CUST6195,Alice Smith,Home Office,Central,USA,Technology,Tables,USB Drive,3,0.11,109.13,35.1,Delayed
ORD4586,2029-10-26,2029-10-28,First Class,CUST8586,Alice Smith,Corporate,West,UK,Office Supplies,Accessories,Notebook Binder,8,0.48,462.67,54.88,Delayed
ORD1152,2020-06-01,2020-06-04,Standard Class,CUST5152,Alice Smith,Home Office,East,Canada,Office Supplies,Storage,Notebook Binder,7,0.38,280.43,-22.83,On Time
ORD3969,2028-02-17,2028-02-19,First Class,CUST7969,John Doe,Home Office,Central,UK,Furniture,Chairs,Office Chair,4,0.09,175.84,12.94,Early
ORD1358,2020-12-24,2020-12-30,Same Day,CUST5358,Robert Brown,Consumer,West,USA,Furniture,Binders,Office Chair,6,0.01,15.16,5.91,Early
ORD5133,2031-04-26,2031-05-03,Same Day,CUST9133,Robert Brown,Corporate,West,Canada,Furniture,Tables,USB Drive,7,0.14,35.42,6.32,On Time
ORD4451,2029-06-13,2029-06-18,Same Day,CUST8451,Robert Brown,Corporate,South,Germany,Furniture,Tables,Notebook Binder,2,0.09,460.13,99.97,Early
ORD1173,2020-06-22,2020-06-30,Second Class,CUST5173,John Doe,Consumer,East,UK,Furniture,Tables,Smartphone,3,0.07,126.75,55.34,Early
ORD1932,2022-07-21,2022-07-27,Same Day,CUST5932,Emma Johnson,Corporate,Central,Germany,Office Supplies,Accessories,Office Chair,5,0.17,495.52,118.96,Delayed
ORD3704,2027-05-28,2027-05-29,Same Day,CUST7704,Robert Brown,Consumer,East,Canada,Technology,Accessories,Smartphone,4,0.27,73.83,28.56,On Time
ORD2712,2024-09-08,2024-09-17,Standard Class,CUST6712,John Doe,Consumer,East,UK,Furniture,Tables,Standing Desk,4,0.2,429.7,192.61,On Time
ORD2496,2024-02-05,2024-02-08,Standard Class,CUST6496,Robert Brown,Home Office,Central,Mexico,Office Supplies,Accessories,Standing Desk,6,0.01,489.58,-43.93,Early
ORD4203,2028-10-08,2028-10-15,First Class,CUST8203,John Doe,Corporate,West,Germany,Technology,Storage,Notebook Binder,2,0.07,444.52,4.3,Early
ORD2676,2024-08-03,2024-08-09,Same Day,CUST6676,Emma Johnson,Corporate,East,Canada,Office Supplies,Phones,USB Drive,5,0.01,41.9,-6.07,Early
ORD2572,2024-04-21,2024-04-30,Same Day,CUST6572,Emma Johnson,Home Office,Central,Germany,Furniture,Storage,Standing Desk,6,0.44,305.13,23.88,Early
ORD3987,2028-03-06,2028-03-15,Standard Class,CUST7987,Alice Smith,Consumer,South,Germany,Technology,Accessories,Office Chair,8,0.36,58.2,1.8,Early
ORD3149,2025-11-19,2025-11-22,Second Class,CUST7149,Alice Smith,Corporate,South,Canada,Furniture,Phones,USB Drive,6,0.15,354.04,12.3,Delayed
ORD3068,2025-08-30,2025-09-07,Standard Class,CUST7068,Emma Johnson,Corporate,Central,Canada,Office Supplies,Tables,USB Drive,3,0.27,63.99,12.85,Delayed
ORD1582,2021-08-05,2021-08-06,Standard Class,CUST5582,Robert Brown,Corporate,East,UK,Office Supplies,Tables,Office Chair,9,0.48,355.78,51.48,On Time
ORD2431,2023-12-02,2023-12-11,Second Class,CUST6431,Alice Smith,Home Office,South,USA,Technology,Binders,USB Drive,9,0.28,131.89,35.22,On Time
ORD3222,2026-01-31,2026-02-09,Same Day,CUST7222,Alice Smith,Home Office,East,Mexico,Furniture,Tables,Smartphone,5,0.02,145.39,14.62,Delayed
ORD1892,2022-06-11,2022-06-20,Standard Class,CUST5892,Emma Johnson,Home Office,Central,Germany,Furniture,Accessories,USB Drive,9,0.39,358.86,-59.87,Delayed
ORD1289,2020-10-16,2020-10-18,Standard Class,CUST5289,Robert Brown,Consumer,East,Canada,Furniture,Binders,USB Drive,9,0.25,492.25,79.61,On Time
ORD4919,2030-09-24,2030-10-01,Same Day,CUST8919,John Doe,Corporate,South,Mexico,Office Supplies,Accessories,Notebook Binder,2,0.34,45.31,-3.7,On Time
ORD4278,2028-12-22,2028-12-29,Same Day,CUST8278,John Doe,Corporate,South,Mexico,Furniture,Chairs,USB Drive,3,0.03,42.85,0.15,On Time
ORD2440,2023-12-11,2023-12-12,Second Class,CUST6440,Robert Brown,Home Office,South,UK,Office Supplies,Accessories,USB Drive,7,0.23,279.38,30.6,Early
ORD5356,2031-12-05,2031-12-11,First Class,CUST9356,Alice Smith,Home Office,West,USA,Furniture,Chairs,Notebook Binder,5,0.19,72.22,25.59,Early
ORD1393,2021-01-28,2021-02-04,Same Day,CUST5393,Alice Smith,Consumer,Central,Germany,Technology,Storage,USB Drive,8,0.15,332.1,1.76,On Time
ORD3960,2028-02-08,2028-02-13,Standard Class,CUST7960,Alice Smith,Home Office,West,USA,Technology,Accessories,Office Chair,2,0.39,253.8,97.18,On Time
